"worksheetId","location"
66171,"YSB,WLH,CO493,CO493,KT,HQ,WTS,WLH,HQ,WTS,WLH,LC,LC,WALL53,WLH,ML,WLH,WLH,LC,HQ,LC,HQ,LC,HQ,SCL,WTS,WTS,WTS,LC,CO100,CO47,LEPH,SCL,SCL,LC,WLH,WLH,HQ,DOW,WLH,EVANS,EVANS,EVANS,RDH,LORIA"
66174,"WTS,HQ,YSB,WLH,GREEN,LORIA,WTS,WTS,LC,SHM,WTS,WTS,HQ,HQ,HQ,BASSLB,LC,BASSLB,BASSLB,BASSLB,BASSLB,WLH,WTS,LORIA,LORIA,LC,WLH,WTS,CO493,WLH,BASSLB,HLH17,HQ,WLH,HLH17,BCT,HLH17,KT,RKZ,SDQ,STOECK,WALL81,LC"
66176,"SPL,WTS,HLH17,PWG,LORIA,LORIA,LORIA,LC,WLH,BCT,LEPH,CO47,CO47,RKZ"
66178,"HQ,LC,HQ"
66180,"CO493,DAVIES,WTS,HLH17,WLH,SML,SPL,ESC,HQ,EDG36,DOW,LC,LC,LC,WLH,WLH,SCL,KRN"
66191,"LC,LORIA,LC,HQ"
66193,"LEIGH,LUCE"
66195,"KT,SML,BF,WLH,BCT,WLH,WLH"
66198,"YK220,YK220,HQ,EDG36,LC,BASSLB,LC,HQ,WALL82,WLH,LORIA"
66199,"WTS,LC,GREEN,TRUM87,SDQ"
66202,"WTS,WALL53,HQ,YK220,LORIA"
66206,"HQ,HQ"
66209,"WALL82,WLH,HQ,RKZ,LORIA,LEIGH,STOECK,LORIA,HQ,LC,WTS"
66211,"SCL,SPL,LC,WTS,WLH,CO493,LC,LC,LC,LC,LC,YK220,WLH,BASSLB,WLH,WLH"
66213,"LC,STOECK,WLH,HQ,WLH,WTS,LORIA,CO493"
66217,"WLH"
66219,"WALL82,CO493,LC,YK220"
66223,"DL,DAVIES,SPL,WTS,ML,PH,LC,LORIA,WALL82,WLH,RKZ"
66225,"HQ,KRN"
66226,"KGL,KT,HQ,YK220"
66228,"WLH,LC,HQ"
66231,"SPL,SPL,SPL,SCL,WTS,LUCE,RKZ,RKZ,PR77,CO101,LC,LC,BASS,DL,SSS,HQ,KGL,LORIA,BCT,RKZ,HQ,HQ,SDQ,SDQ,SDQ,HQ"
66233,"HQ,LC"
66235,"SDQ"
66237,"LORIA,LC,WLH,LC"
66239,"WTS,GREEN,HQ,STOECK"
66241,"SML,BASS,HQ,HQ,LORIA,WLH"
66245,"SA10,WTS,WLH,LC"
66247,"SHM,KT"
66250,"KGL,YSB,LORIA,HQ,WLH"
66252,"PH,ML,WLH,HQ"
66259,"WLH,WLH,DAVIES,HQ,WLH,HLH17,SPL,SPL,SPL,SPL,LC"
66261,"KT,CCAM,GREEN"
66262,"HQ,WTS,WTS"
66264,"HQ,HQ,DAVIES,YSB,SCL"
66267,"HLH51,SPL"
66269,"LC,STOECK,HQ"
66271,"HQ,SA10,WTS,HLH24"
66273,"HLH51,HQ,GREEN,LORIA,WLH,DOW"
66275,"LC,SCL,ELM294,LC"
66277,"SDQ,WTS,WTS,WALL81,WLH,HQ,HQ,HQ"
66279,"CCAM,RKZ,LUCE,HQ,WTS,WLH,SCL,RKZ,HQ,WTS,SCL,LC"
66281,"WLH"
66282,"HQ,WTS,RKZ"
66285,"HQ,WLH,HQ,HQ"
66287,"WLH,HQ,HQ,LC,PM,KRN,HEN,LC,HQ,WTS,WLH,WTS,HQ,TM432"
66289,"ML,LC,WTS,HEN"
66291,"TC,WTS,WLH,STOECK"
66295,"LC,HQ,LC,HQ,WLH,HQ,CRW353"
66297,"LOM,EDG36,LC,HQ"
66299,"HLH17,WTS,LC"
66301,"HQ,PM,PM,ESC,BASSLB,BASSLB,SDQ"
66304,"PWG,WTS,YUAG"
66307,"WTS,HQ"
66309,"LC,WLH,BASSLB,BASSLB,SCL"
66313,"LC,LC,WLH,WLH,LUCE,HQ,CO493,BASSLB"
66315,"KT,KGL,LC"
66317,"WALL53,WALL53"
66319,"HQ,WLH"
66321,"WLH,SDQ,WALL81"
66322,"LC,HQ,LC"
66325,"DOW,WLH,WALL53,WLH"
66327,"WTS"
66329,"AKW,SCL,SCL,RKZ"
66331,"ML,WTS,WLH,BASSLB"
66333,"ML,HLH17,AKW,LORIA,WLH,HQ,SML,HQ,ESC"
66335,"HQ,SPL"
66337,"KT,WLH,HQ,KT,LC,HLH17,RKZ,LC,WALL81,WTS,BCT,WLH,LORIA,SCL"
66339,"WALL82,KT,AKW,HQ,WTS,WTS,YK220,YK220,LC,WLH,LC,DOW"
66341,"SML,HQ,HQ"
66343,"WLH,WTS,LC,WLH,HQ,WALL53,YK220,WTS,LC,HQ,WLH,LC,WALL81,HQ,HQ"
66345,"LC,SCL,SCL,SCL,SCL,SCL,SCL,LORIA,RDH,HQ,HQ,LORIA"
66346,"WLH,WTS,WALL81,HQ,WLH"
66348,"WTS,STOECK"
66350,"HQ,SPL,SPL"
66352,"WTS,ELM294,HEN,LORIA,HLH17"
66354,"WALL82,PM,WALL82,HQ,SCL,YK220"
66358,"CO100,HQ,HQ,LORIA"
66359,"WTS,SPL,SPL,LC,EVANS"
66363,"RKZ,WLH,LC,SML,WTS,WALL81,WALL81,WTS,HQ,PH,HQ"
66365,"WALL53,WLH,HEN,HQ,SDQ,HEN"
66367,"WLH,HQ,KT,KT,PM,KT,WTS,HQ,HLH17,LUCE,HQ,WLH,CCAM,LC,LORIA,WLH,LC,WLH,HQ,LORIA,HQ"
66372,"GR109,HQ,WLH,WLH,WTS,WTS,WALL53,LC,ML,ML,LC,PH,CO493,WALL81,WALL82,HQ,BF,LOM,WTS,LC,WALL81"
66376,"CCAM,WLH"
66379,"WLH,WTS,KGL,KGL,WTS,KGL,WTS,SCL,KT,WTS,HQ,WTS,LEIGH,SA10,LORIA,RKZ"
66382,"YSB,LC,WTS,RKZ"
66384,"PH,HQ,DOW,EDG36,TRUM87"
66388,"HQ,LC,CO493,HQ"
66390,"EDG36,YK220,YK220,WTS,WALL81"
66392,"CO493,HQ,KT,HQ,LC,HQ"
66397,"HQ,SPL,WTS,LC,LC,LC,HQ"
66402,"GR109,KT,KT,GR109,WTS,WTS,ELM294,BAKER"
66404,"LC,BCT,BCT,BCT,HQ"
66406,"CO101,LC,LC,WLH,WLH,WLH,WLH"
66408,"YK220,TRUM87"
66410,"WTS,ML,YK220,WLH,WALL53,HQ"
66412,"HQ,HQ,WALL81,GR109,BASS,SML,SML,WTS,WALL53,HQ,ELM294,SML,HQ,YK220,YK220,KRN,HLH24,LC,BF,DOW,LORIA,HQ,ELM294,LC,HLH17,HQ,HQ,SA10,SDQ,BAKER"
66413,"WLH,BF,HQ,WLH,WTS"
66415,"GREEN,HQ,WLH,SCL"
66417,"STOECK,LC,LC,DL,HQ"
66419,"LC,HQ,HQ"
66420,"KT,HQ,WTS,DOW,WLH,DL"
66422,"YK220,YK212,BCT"
66424,"DL,HLH17,PM"
66427,"HQ,WTS,HQ,ML,HQ"
66429,"WTS,SCL,WLH"
66431,"WTS,CO493,LC"
66432,"WTS,LC,LC,LC,HQ,WLH,LC,YSB,WLH,PH,WTS,WTS,HQ,HQ,WLH,WTS,LORIA,LC,WLH,WLH,WLH,LC,DOW,WALL82,HLH37,WLH,HQ,WTS,WLH,HQ,BCT,WLH,HQ,KT,HQ,GREEN,GREEN,GREEN,CRW353,SA10,LC,SA10,SA10,HQ,HQ,WLH,LORIA,HLH17,WLH,RKZ,RKZ,LUCE,LC,LC,PR406,WTS,YUAG,YUAG,LORIA,HQ,HQ,HQ,HQ"
66433,"HQ,LORIA,WLH,SML,PH,WLH,DL"
66434,"LOM,WTS,WTS,LC,HQ,LEIGH,BASSLB,CO100,SSS,HQ,WTS,LC,LORIA,LORIA,HQ,HQ,HQ,WLH,HQ,KT,DL"
66436,"HQ,SPL,WLH"
66437,"HQ"
66439,"WALL82,WTS,KT,WLH,WLH,LC,WLH,LC,WALL53,WTS,LUCE,HQ,RKZ,CO493,HQ,HLH37,WLH,HLH17,HLH17,WTS,HQ,LC,SCL,SCL,WALL53,CO100,RDH"
66441,"HQ,LEIGH,HQ,SCL"
66443,"WLH,WTS,KT"
66444,"WTS,WTS,HLH37,WTS,EVANS"
66446,"HLH17,WTS,WTS,RKZ,WLH,WLH"
66448,"WTS,WTS,LORIA,STOECK"
66449,"WLH,WTS,WLH,LORIA,SDQ"
66451,"DL,BASS,WTS,WALL53,WTS,LC,GREEN,WTS,WLH"
66453,"WTS,LC,WTS,CO47"
66454,"BASS,WTS,WTS,SPL,WTS"
66456,"DAVIES,WTS,WTS,WTS,WLH,SML,KT,HQ,WTS,HQ,HQ"
66458,"HLH17,WALL53,SML,LC,HQ,KT"
66460,"WTS,RKZ,BASS"
66462,"WALL82,WTS"
66465,"ESC,HQ,GREEN,GREEN,HQ"
66467,"HQ"
66469,"WTS"
66470,"EVANS"
66474,"WALL81,WLH"
66477,"RKZ,SML,WLH,BASSLB,WLH,WLH,WLH,WLH"
66479,"DL,DL,HQ,HQ"
66481,"ML,ESC,LC,DAVIES,WTS,PM,HLH51,LORIA,HQ,LC,PH,WTS,LC,WALL81,YK212,ELM294,WALL53,KRN"
66485,"HQ,WTS,WALL53,BASSLB,SCL,GREEN,YK212,RKZ"
66487,"LOM,HLH17,WLH,EVANS"
66491,"SPL,SCL,WTS,LORIA"
66496,"WTS,RKZ,SML,YK212"
66501,"RKZ,LC,LC,KGL,WTS"
66503,"WLH,LC,WTS,WLH"
66506,"WTS,PM,YK212"
66508,"SCL,KT,DOW"
66510,"WTS,YSB,WLH"
66512,"WLH"
66513,"HQ,HQ,BCT,HQ"
66515,"WALL81,LORIA,YK220,BF"
66517,"WTS,CO493"
66520,"WTS,LC,DAVIES,BCT,HQ"
66522,"LORIA,WTS,LC"
66525,"SPL,WTS,WALL81"
66526,"HQ,LC,LC,WLH,HQ,WALL53,WTS,RKZ,HQ,ML,GR109"
66528,"HQ,WTS,HQ,ML"
66530,"SPL,KGL,SLB,EVANS"
66535,"HQ,LORIA,PWG,WTS,PH,RKZ,HLH37,LC"
66537,"PH,LC,ML,WLH"
66539,"LC,WLH,WLH,WALL81,KT"
66541,"SPL,ESC,DAVIES,WLH,HQ,WTS,WLH,PR406,LC,WTS,WTS"
66542,"HQ,SML,SML,SA10,SA10,WLH,HLH37,GREEN,LC,HQ,WLH,HLH28,WTS,HQ"
66544,"YK220,WLH"
66545,"WTS,WTS,WLH,WTS,WLH,SDQ,DOW,HQ"
66547,"HQ,DOW,EDG36,LUCE,WLH,WTS,HLH17"
66548,"KT"
66550,"HLH51,WLH,LC,HQ"
66552,"KT,KT,WLH,YK220"
66554,"PM,WLH"
66556,"WLH,CO493,WLH,HQ"
66558,"WLH"
66559,"SSS,HQ,LC,WLH,WALL53,PH,HQ"
66561,"HQ,WTS,HQ,WLH"
66566,"WTS,HLH17,LC,LORIA"
66570,"LC,WTS,SHM,WTS,KT,LC,WLH,LC,DOW,CO493,WTS,LORIA,WTS,WTS"
66572,"HQ,PH,ML,PH,LOM,ML,HLH17,HEN,HQ,LC,CRB,HQ,HQ,EDG36,GREEN,LC,WLH,ELM294,LC,WLH"
66573,"WLH,LC,WTS,WTS,YK220"
66578,"HQ,WLH,WALL53,WALL81,GR109,HQ,WLH,WLH,KT,SHM,DAVIES,HLH17,HLH17,HQ,LORIA,LORIA,LEIGH,WLH,WTS,HLH24,LC,GREEN,DOW,CRW353,CO493,STOECK,LC,LC,LC,ELM294,ELM294,WLH,HQ,BASS,HQ,LORIA,ML,BF,HQ,WLH,WLH,YUAG,YUAG,LC,DOW"
66580,"YK220,WLH"
66581,"WTS,HQ,WLH,YK212,WLH,WLH,GREEN,SDQ"
66582,"GR109,RKZ,WALL81"
66583,"WLH,WLH,RKZ,HQ,HLH37,HLH37,WLH,LC,WALL81,RKZ"
66584,"SPL,CO493,PH,GREEN,LORIA,LC,YK220,WLH,WTS,HLH17,BCT,SDQ,SDQ,SPL,WLH"
66588,"WLH,HQ,LC"
66590,"KT,KGL,LC,GREEN,HQ,WLH"
66592,"PM,KT,WTS,WTS,WTS,WLH"
66595,"WALL81,HLH51,WLH,HQ"
66597,"LC,WLH,YK220,SCL,WLH"
66601,"WTS,WLH"
66605,"HQ,DOW"
66607,"LOM"
66609,"HQ,CO47"
66610,"SSS,LC,YK212,WLH"
66612,"HQ,HQ,WTS,HQ,WLH"
66616,"LC,LC,LORIA,DL,DAVIES,DAVIES,DAVIES,HQ,LC,LC,HQ,DOW,GREEN,LORIA,HQ,LC"
66620,"SML,HQ,BCT"
66622,"LC,LC,LC,HQ,KRN,LC,LC,CRW353"
66623,"WTS,WLH,LORIA,WTS,HQ,WTS,LC,WTS,HQ,WLH,LC,LC"
66625,"WALL82,BASSLB,KT,HLH17,LC,WLH,HLH37"
66627,"SA10,LC,LC,CRW353"
66629,"WLH"
66633,"WLH,DAVIES,HQ,HQ"
66635,"WTS,TRUM87"
66637,"WTS,SSS,LC,HQ,BCT"
66639,"WLH,LC,GREEN,WALL81,CO493"
66643,"EDG36,WTS,GR109,LORIA,WLH"
66644,"GREEN,WLH,LUCE,HQ,HQ,HQ,LC,SA10,HLH17,HQ,LC,HLH28"
66646,"WLH,WTS,SPL,KT,CRW353,GREEN,EDG36,WALL81,WALL81,WALL81,CCAM,GREEN,HQ,AKW,WALL81,WLH,WTS,BCT,SDQ"
66648,"YSB,LC,YK212,HQ,LC,HQ,WALL81,LEIGH,HLH17,HLH17,LC,LORIA,WLH,WLH,PH,WTS,HQ,HQ,WLH"
66651,"CO101,ML,WLH,RKZ"
66653,"SDQ"
66654,"LC,HQ,GREEN"
66655,"WTS,WTS,WLH,WALL53,WALL53,WALL81,WALL81"
66657,"HQ,DOW,HQ,LC,LC,WTS"
66659,"HLH17,SPL,HQ"
66660,"LC,KT,KT,RKZ,LORIA,HQ,HQ,SML,SA10,KGL"
66662,"WTS,WALL53,WTS,WLH,WTS,LEIGH,LC,WLH"
66665,"LOM,KT,WTS"
66666,"SCL,GR109,BASSLB"
66667,"WTS,SML,GREEN,HQ,DOW"
66669,"HQ,YK220,YK220"
66671,"LORIA,LC,LC,HQ,SCL"
66673,"HLH17"
66674,"WLH,HLH51,LORIA"
66676,"PH,DAVIES,HQ"
66680,"CO493,WTS,WALL81"
66682,"BF,WLH,HQ,WLH"
66687,"SML,SML,WALL53,WALL53"
66689,"PH,SA10"
66690,"HEN,LUCE,PR77"
66692,"HQ,LUCE,RKZ,HQ"
66694,"SA10,HQ"
66695,"WTS,BRADY,SML,LC"
66697,"LORIA,LORIA"
66698,"HLH17"
66704,"HQ,HQ"
66706,"WTS,LC,WLH"
66709,"CO493,LC,LC"
66713,"SML,WTS,HQ"
66716,"KT,WLH,WTS,WLH"
66719,"WLH,SPL,HEN,LUCE"
66721,"HQ,YK220,LORIA,LORIA"
66723,"LC,WLH,RKZ,WLH"
66725,"HQ,PH,WLH,LORIA"
66727,"KT,WALL81,WTS"
66731,"WALL82,YK220"
66733,"WTS,SCL,WLH,EDG36,GREEN,WTS,WLH,RKZ,HLH28,WLH"
66737,"LORIA,LC,LC,HQ,BASSLB,HQ,HQ"
66739,"GR109,LC,LC,LC,HQ"
66743,"WTS,LEIGH"
66745,"WALL53,HQ,WTS,CO493,LC"
66749,"BASSLB,LC,LORIA,WLH,DL,KT,WTS,HQ,WTS,LEPH,SHM,RKZ"
66751,"KGL,DAVIES,WLH,BF,DL"
66753,"HQ,PH,HQ,WALL53,HQ,DAVIES,DL,LORIA,YSB,KT,SA10,DAVIES,SML,HQ,KT,SPL,PH,LORIA,HLH24,LC,WLH,LEIGH,WLH,CO101,DOW,GREEN,WLH,HQ,HQ,LC"
66754,"YSB,GREEN,LORIA,LORIA,WTS,DL,PH,WLH,WLH,WLH,WTS,HQ,LC,BASSLB,WLH,WALL53,CRW353,RDH,HQ,WTS,LC,HLH24,HLH28,HLH28"
66756,"GR109,RKZ,WALL81,WLH"
66758,"LC,LC,HEN,HLH28"
66760,"CO101,WLH"
66762,"KT,HQ,WTS,LC"
66764,"HQ,WALL81,LC,LC"
66766,"DL,SCL,SCL,WTS,WTS,HQ,LC"
66768,"HLH17,KT,KGL,KGL,HQ,WTS,LC,KT,WLH"
66770,"LC,BASSLB,SCL,SPL,WTS,LC,LC,HQ,KGL,WLH,WTS"
66772,"LOM,BML,HLH51,LC,SHM"
66774,"HQ,GREEN,LC,WLH,EVANS"
66776,"LOM,HLH17,PM,HQ,KT,KGL,HQ,WLH,BCT,WLH"
66778,"SCL,PM,WTS,HQ,WALL82,ELM294,ELM294,SPL,HLH51,WLH,LC,EDG36,WLH,PH,BCT,WALL82,WLH,WLH"
66780,"DAVIES,WLH"
66781,"PH,LC,WLH,YSB,WLH,SCL,LC,ML,WTS,RKZ,WLH,HQ,LC"
66783,"WTS,ML,SA10,LEIGH,HEN,WLH,WLH,LORIA,STOECK"
66787,"SCL,RKZ,WALL53,WALL53,HQ,WLH,SDQ"
66789,"WALL53,DL,HQ,WTS"
66792,"YK220,YK220,HQ,WALL82"
66794,"HQ,LC,DOW,PH,WLH,HQ"
66796,"YUAG"
66801,"LC,HLH17,LC,DOW"
66802,"LORIA,LORIA,WLH,YK220"
66804,"LC,HQ,HQ"
66808,"HQ,HEN,GREEN,BASSLB,HLH17,HQ,HQ,WLH,EDW380"
66810,"LC"
66812,"HLH17,LC,LC,STOECK,WLH"
66816,"YK220,PH,HQ,HLH37"
66822,"WTS,HQ,HQ"
66825,"WLH,LOM,WTS,LEIGH,SPL,WTS,WTS,YK220,HLH17"
66827,"LC,SCL,BCT,HQ,LC"
66829,"PH,WTS,RKZ"
66833,"WTS,SPL,SPL,LEPH"
66837,"WALL53,BASSLB,WTS,LC,HQ,LC,WLH,LC"
66839,"WLH,KT,HLH17,HQ"
66843,"SPL,SCL,YK212"
66845,"KT,SPL,WLH"
66849,"YSB,HQ,PH,LC"
66851,"WLH,WLH"
66853,"HQ,KT,WTS"
66855,"HQ"
66859,"HLH37"
66860,"HQ,WALL81"
66861,"WLH"
66863,"HQ,CO100,WTS,YK220"
66865,"HQ,WLH,WALL53,WLH,ML,WLH"
66867,"CO493,LC,WALL53,WLH,LC,WTS,LEPH"
66869,"PM,GR109,WALL82,BASSLB,WLH"
66872,"HEN,LC"
66874,"LC,WLH"
66876,"WALL53,LEIGH,SPL,SPL,WTS,WLH,SCL,SCL,LORIA"
66879,"WLH,LC,WLH"
66882,"ELM294,LORIA"
66883,"RKZ,WTS,HQ,HQ,STOECK,SA10"
66885,"CO101,WLH,DL,SCL,SCL,BCT,LC,HQ,KT,HQ"
66887,"PH,WLH,LC,WALL81,HQ"
66889,"SA10,LC,LC"
66892,"SPL,CCAM,HQ,SCL"
66894,"GREEN,HQ"
66896,"ELM294,LORIA,LORIA,LORIA"
66897,"BASS,SPL,ESC,HQ,ML,PM,WLH,BASSLB"
66900,"WTS,LC,HQ,PH,HQ,WLH"
66902,"LC,LORIA,WTS,WLH,WLH,WLH,WLH"
66904,"WTS,WLH,HQ,BASSLB"
66907,"KT,WLH,LUCE,LC,LC,SPL,RKZ,YK220,STOECK,YK220,LORIA,PH,WLH,HQ,LC,BASSLB,BASSLB,WLH,WLH,WTS,SA10,RDH,LORIA,HLH28"
66909,"SPL,KT,SPL,SPL,LC,LC,WLH,LC,LORIA,HQ,RKZ,WTS"
66910,"BASS,KT,KT,WTS,HQ,WTS,LEIGH,WLH,WLH,HQ,LEIGH,HQ"
66911,"HQ,YK212"
66914,"CRW353,HQ"
66916,"HEN,HLH37,CO493"
66918,"WTS,WTS,LC,LC"
66920,"WTS,WLH"
66922,"WTS,WLH,WTS"
66924,"HQ,WTS,WLH,WALL81,HQ"
66926,"SPL,HLH37,WLH,WTS,HQ,STOECK"
66928,"HQ,WTS"
66930,"CO100,LC,WLH"
66931,"YSB,DL,SPL,PH,CO493"
66933,"SA10,LC,HQ,PH,WLH,LC,LC,WLH"
66934,"WLH,WTS,HQ,WLH,HQ,HQ"
66935,"WTS,CO493,WALL53,LC,WLH,WTS"
66938,"WTS,LC,EVANS"
66941,"BML,CO100,WLH,PM,S"
66943,"WTS"
66945,"LOM,GREEN,GREEN,WTS,WLH,HQ"
66947,"HQ,LC,LUCE,HQ,WALL53,WTS"
66949,"WLH,LC,LORIA,WTS,EDG36,WLH,LC,LC,LC"
66953,"SDQ,WTS,YSB,WTS"
66954,"CO493,SCL"
66955,"SPL,SPL,CO47"
66956,"YSB,WTS,DOW,LORIA,HQ"
66958,"KT,KT,WTS,HQ"
66960,"HQ,PM,SPL"
66962,"WTS,CO100,WLH,WALL82"
66964,"LOM,LC,HQ,WLH"
66966,"DAVIES,WLH,LC,LC"
66970,"KT,WALL53,SPL,WTS,LORIA,LC,CO493,ELM294,PH,PH,LORIA,HLH17,HLH24,HQ,HLH28,WLH,HEN"
66972,"LC,EDG36,LORIA,LC,WLH,WTS,LC,SHM,RKZ,WTS,HQ,BASSLB"
66973,"KT,ML,WALL82,SCL,LC"
66975,"DL,BASS,PM,WTS,WTS,SCL"
66977,"HLH17,DL,BASS,LOM,KT,WTS,WLH,WALL53,KGL,WTS,CO493,SA10,HQ,GREEN,LC,HQ,HQ,HQ,LC,LC,WTS,HQ,SML"
66979,"WTS,HQ,LC"
66982,"WLH"
66983,"HQ"
66984,"WLH,WLH,WTS,WLH,SCL,SPL"
66986,"WTS,WTS,KT,WTS,ML,WLH"
66988,"SDQ,LOM,WTS,WTS,PH,SML,HQ,HQ,BCT,WTS"
66990,"WTS,KT,SPL,HLH46,WALL81,LC"
66992,"WLH,WALL81,S,RKZ,HQ,WTS,WTS,WLH,TRUM87,HQ"
66993,"LORIA,LC,DOW"
66997,"HLH17,LORIA,SML,LORIA,YSB,LORIA,HLH24"
66999,"LORIA,HQ"
67001,"WALL82,WTS,WALL53,SA10,LORIA,HQ,KT,WLH,WLH,HEN,STOECK,LC,WLH,WLH,EDG36,WLH,WLH"
67007,"SPL,WLH,LEPH"
67009,"LC,PH,WLH,WLH,HQ,HLH17,WLH"
67013,"WTS,SDQ,HQ,BCT"
67015,"SPL,HQ,WALL81,WALL81,W-OCN"
67018,"KT,WALL82,HLH17"
67020,"WTS,WTS,LEIGH,LC"
67024,"RKZ,WTS,WTS,SML,DOW,HQ,HQ"
67026,"LORIA,KT,SPL,WLH,EVANS"
67030,"EDG36,LORIA,LC,SML,YUAG,WTS,HQ,SHM"
67040,"SCL,WTS,HQ,BF,LORIA,WLH,WALL82"
67045,"SA10,LC,LC"
67047,"DL"
67051,"HQ,LOM,SA10,LEIGH,BF,WLH,WLH,SML,WLH"
67053,"LC,WLH,WLH,SPL,SPL,HQ,WLH,WLH"
67057,"WTS,WTS,WTS,KT,WTS,SPL,SPL,HQ,WLH,SA10,BASSLB,BASSLB,BCT,BASSLB,WLH,WLH,WLH,WLH,WLH,WLH,HQ,HQ,HQ,HQ,HQ"
67059,"GR109,EDG36,LORIA,WALL81"
67060,"WLH,GR109,HLH28"
67062,"CCAM,GREEN,GREEN,WLH"
67064,"WALL53,WTS,HLH37,YK220,HQ,WLH"
67067,"HLH17,LC,HQ,LC,WLH"
67069,"HLH51,SPL,LORIA,DOW,WLH,WLH"
67071,"DAVIES,HQ"
67073,"DL,SCL,SPL,WALL81,WTS"
67075,"HQ,WLH,LC"
67079,"WTS,WALL53,WALL53,WALL82,SPL,SPL,SCL,SPL,YK212"
67081,"BASS,HQ,HQ,HLH24,WTS,RKZ"
67085,"WTS,HLH51,WALL81,LORIA,ELM294,WLH"
67087,"LC,ML"
67090,"PH,LC,HQ,HQ,WTS,LEIGH,HQ,HLH17,CO101,PH,LORIA,STOECK,WLH,WLH,HQ,DOW,TM432,HLH37,HQ,LC,DL,WLH,CRW353,BASSLB,WLH,HQ,HQ,HLH28,SDQ,SCL"
67093,"SPL,LC"
67096,"WALL53,WTS,HQ,GREEN,LORIA,TM432,WLH,HQ,WLH,TM432,ESC"
67099,"YSB,YSB,DL,HLH17,SPL,SCL,SPL,LC,HQ,LC,CO493,SCL"
67100,"WTS,CO493,LC,WLH"
67102,"WTS,HQ,HEN,STOECK"
67104,"WTS,HQ,KT,LORIA"
67106,"KGL,KT,LC,LEIGH"
67108,"LC,WLH"
67109,"KT,YSB,LEIGH,LC,BCT"
67111,"WLH,WALL82,HQ,SML,HLH17,KRN,WTS,EDG36,LORIA,WLH,LORIA,LORIA,RKZ,LEPH,SCL"
67113,"WTS,WTS,LC,LC,WLH,HEN,SCL"
67116,"WLH,WTS,WTS,CO493"
67119,"WTS,LEIGH,HQ,LC"
67121,"HLH17,CO100,CO100,SA10,DAVIES,WTS"
67123,"LOM,WTS,HQ,YK220,WLH,RKZ,EVANS"
67124,"HEN,LC,WALL81"
67126,"LEIGH,LC,WTS,WLH"
67128,"WALL81,HQ,WALL53,LC,STOECK"
67130,"HLH17,WTS"
67132,"DAVIES,WTS,WALL53,HQ,GREEN,LC"
67134,"BASS,KT"
67138,"KT,WLH,SPL"
67140,"HQ,RKZ,LC,WH55"
67141,"HQ,WLH,DAVIES,WLH,WTS,RKZ,WALL81,RKZ,HQ,HQ"
67145,"CRW353,GREEN,WLH,WLH,WLH"
67147,"WTS,SCL,SCL,SCL,WLH,WLH"
67149,"SA10,SA10,HQ,LORIA,ESC,HEN,LORIA,LORIA,WLH,LC,WTS,LORIA"
67151,"DL,ML,HLH51"
67153,"LC,AKW,WALL53,WLH,WLH,HQ"
67155,"WLH,ML,LC,YK220,LC,HQ,WLH,RKZ,HQ,HQ,WTS,HQ,RKZ,WLH,WLH"
67157,"LOM,KT,LC,S,WLH,WTS,HQ,STOECK"
67161,"RKZ,WLH,WALL81"
67163,"WALL53"
67165,"KT,HQ,HQ,HQ"
67167,"PH,WTS,HQ,LC,LC,WTS,WTS,S,WLH,WLH,HEN,GREEN,WLH,LC,LC,WLH"
67171,"KGL,YSB,WLH,WTS,WTS,LUCE,LEIGH,SA10,HEN,LC,SPL,LEIGH,LEIGH,LORIA,HQ,TM432,HQ,WLH,HQ,HQ"
67176,"WLH,SML,WTS,LORIA,WLH,HLH24,WLH,HLH17,YK220"
67178,"WLH"
67180,"ML,ESC,LC,PH,WTS"
67183,"LUCE,HQ,LORIA"
67184,"LC,LORIA,LC,LORIA"
67186,"WTS,WLH,HQ,LC"
67188,"HQ,KGL,DAVIES,LC,LC"
67192,"HQ,RKZ,PH,HQ,WTS,HEN,CO100,WTS,KGL"
67194,"GREEN,CO493,SCL,SCL,WLH"
67196,"LORIA,WTS,WLH,WTS,RKZ,WLH"
67198,"BASS,LC,WLH,WLH,WLH,WTS,WLH"
67200,"DAVIES,DAVIES,WTS,YSB"
67202,"LC,WTS,SML"
67204,"RKZ,HQ,WTS,WALL82"
67206,"HQ,LORIA,KT,HQ,STOECK,WLH,WTS"
67207,"HLH17,SPL,WTS,LORIA,LORIA,LORIA"
67209,"SML,WTS,LOM,KT,WTS,KT,KT,HQ,HQ,HEN,WTS,HLH17,LEIGH,HQ,HQ,LC,WTS,SCL,AKW,HQ,LC,STOECK,HQ,WLH,BASSLB,HQ,HQ,BF,WLH,SCL"
67213,"WTS,RKZ,WTS,SSS,WTS,ESC,LC,LORIA,LC,LC"
67216,"HQ,YK212,LORIA,BRADY,EDG36,BASSLB"
67218,"HLH17,HQ,WLH"
67222,"WTS,WALL53,SA10,CO100,WTS,HQ,LC,HQ,SPL,LORIA,LORIA,WLH,LC,CO493,WLH,SDQ,SDQ,WALL81,LC"
67224,"LORIA,YK220"
67226,"WLH,PH,WTS,KRN,WTS,WLH,LC,GREEN,LC,LC,CO493,CO493"
67230,"WTS,STOECK,HLH37"
67232,"YK220,STOECK,LC"
67234,"WTS,LC,LC,WTS,PR406,CCAM"
